order,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,saleprice
-0.6803785366069122,523816697.30361015,20.00068987632101,RL,141.0950447234384,31810.41619444549,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.988410249065233,4.996080380677271,1960.5083415028835,1960.1112784312352,Hip,CompShg,BrkFace,Plywood,Stone,110.08278064650347,TA,TA,CBlock,TA,Gd,Gd,BLQ,640.002511162528,Unf,2.2701613874024127,444.2694353237766,1074.1859299899133,GasA,Fa,Y,SBrkr,1656.954104464798,1.381010852516455,0.1466325423229539,1649.167699151108,1.0001004328149692,0.003380656444442577,1.0033142752955295,0.0037478612809315774,2.9843573336925147,1.000315247838437,TA,6.97313944959527,Typ,1.9982692252656438,Gd,Attchd,1959.422998226723,Fin,2.0090451129740585,524.1502931320064,TA,TA,P,208.84562638436228,61.30732049375036,1.7244756203926312,-0.3611795764854686,0.7504629319827517,-0.3242935980882601,Missing,Missing,Missing,0.3228280503349373,4.981408233961339,2009.961174784013,WD ,Normal,215420.59136322077
-1.5558142927756164,524244579.3147651,19.44292329807367,RH,79.77987950826983,11651.35098247946,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5.006436362521861,6.002961841553298,1961.3538171319585,1960.9261119409095,Gable,CompShg,VinylSd,VinylSd,Missing,1.524656325994804,TA,TA,CBlock,TA,TA,No,Rec,463.18673086359246,LwQ,146.44170399921933,271.052154779736,880.3572721064346,GasA,TA,Y,SBrkr,895.9745754597766,0.9887129501069891,0.39301813527089613,887.326681056176,-0.0021881968116611553,-0.0017896066667820634,1.0068902972242006,-0.0049267842196078215,1.9940697431555394,0.9981394128800053,TA,5.02792469129772,Typ,-0.0007927703061870487,Missing,Attchd,1960.969895589834,Unf,0.9825689217326044,731.6821645105208,TA,TA,Y,138.57640337871825,0.6197104472307311,0.2129533557127037,0.35097316917786864,119.89506662033817,-0.49055667103324524,Missing,MnPrv,Missing,11.143384688885854,6.035072662920149,2010.0055619608434,WD ,Normal,104060.82386289445
-0.07717424689122598,527013689.0690054,20.023422052887003,RL,80.9405257320508,14280.43800101092,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.97729203002632,5.9991972819974935,1957.9878624063217,1958.2088129061428,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108.8644978614265,TA,TA,CBlock,TA,TA,No,ALQ,923.5052308156235,Unf,0.5999943448891052,403.1136814776532,1325.302872313252,GasA,TA,Y,SBrkr,1333.7137377485262,-2.2251714621368746,-0.08655913187375582,1322.612173237541,0.004903221536503006,-0.0038944174436468253,0.9935499339136454,0.9977621382916589,3.0065204377114574,0.9998658660996028,Gd,6.026543404512061,Typ,0.0013664945091282227,Missing,Attchd,1957.8896065685062,Unf,0.9968524334621492,311.43408702493645,TA,TA,Y,394.1072280609286,35.26323190647472,0.6092890513110866,-0.21569623978695784,-0.40535716928331006,-0.16131137634216544,Missing,Missing,Gar2,12499.06270847091,6.018572455890473,2010.0068732651582,WD ,Normal,171862.13598674448
15.484753626385995,526405274.91168076,19.216945297270808,RL,92.77368012629465,11108.224543137454,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.018249295115017,5.002518557181649,1967.9723383904143,1968.016985728109,Hip,CompShg,BrkFace,BrkFace,Missing,-0.2969204733139439,Gd,TA,CBlock,TA,TA,No,ALQ,1065.6425729204148,Unf,3.313020152143266,1049.1156227139013,2108.290519608052,GasA,Ex,Y,SBrkr,2115.521163283399,1.5567982650854855,-0.019767933220363663,2120.7056648215016,1.003839276726326,-0.0013501989626589928,1.9968034561541512,1.0016902699269365,3.0097828010653367,1.0003678282756947,Ex,7.9918759431835324,Typ,2.007143231559972,TA,Attchd,1967.4750689771934,Fin,2.0150745131255707,518.9320181362825,TA,TA,Y,-0.7348993261862755,0.46782970778798333,0.8230136801631891,-0.16823486282731828,-0.5541618683097177,0.5748004457751098,Missing,Missing,Missing,11.17783859725196,4.0184852995206475,2009.9995827462133,WD ,Normal,243511.20170537647
16.492778582230848,528699411.36394924,59.22568602518328,RL,73.79301579663723,13821.855607357858,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5.012140515232936,5.029200260920341,1996.8842122754095,1998.2754621426861,Gable,CompShg,VinylSd,VinylSd,Missing,1.732017455015739,TA,TA,PConc,Gd,TA,No,GLQ,800.9528351707015,Unf,1.4147317499920091,134.28769603117775,936.770634841557,GasA,Gd,Y,SBrkr,929.6503732487441,704.7815303362337,0.21392065640440122,1623.8906241260465,-0.0039022275138014756,0.000747977994797005,2.00088204539203,1.0034202391972051,2.9945153459197837,1.0022158309352995,TA,5.967455618521479,Typ,1.0104961278116722,TA,Attchd,1997.233759090785,Fin,2.000972845769806,480.02716404919573,TA,TA,Y,210.9072406459078,33.39503010624883,-0.25705470058694047,-0.022703658525943724,-0.5714239000969297,-0.9051765355238092,Missing,MnPrv,Missing,11.586103788322111,3.0205249656731734,2010.0062668306548,WD ,Normal,189254.37125281437
10.69318799288519,528331809.14654446,59.41856643514018,RL,78.17699227589364,9952.696124338781,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.009415678396613,5.9914402720638,1997.8348611228814,1997.9926748776663,Gable,CompShg,VinylSd,VinylSd,BrkFace,19.948448300401818,TA,TA,PConc,TA,TA,No,GLQ,605.2412918477295,Unf,2.7371381219444513,325.90892270951207,930.1895687999393,GasA,Ex,Y,SBrkr,923.1563071122032,674.0239618458996,-0.7701557867545454,1606.6839756198547,-0.007460114779109425,-0.001672626764447249,1.998723640747284,0.9916783955873731,3.0007568941699,1.001348221567147,Gd,6.998769937677411,Typ,0.9899511999126601,Gd,Attchd,1997.9374611283038,Fin,2.00574645068733,471.5165513662613,TA,TA,Y,360.73353234203796,36.48647421442348,-0.002081857258463121,-0.3665623400838257,0.10721098220842461,0.36973646098498497,Missing,Missing,Missing,3.316276982292672,6.028939644778404,2009.987520905714,WD ,Normal,196045.08366824233
1.9068620007181547,528200056.30272686,120.45839250178848,RL,40.69864261799442,4836.27997526535,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,7.997253152407824,5.002244433589096,2000.809392017907,2001.2195050889225,Gable,CompShg,CemntBd,CmentBd,Missing,-2.2283340064315715,Gd,TA,PConc,Gd,TA,Mn,GLQ,621.1000507283294,Unf,-0.6768279218012346,724.6664079443465,1332.419584531227,GasA,Ex,Y,SBrkr,1331.2869710718198,-1.2416883550734974,-0.7512458974898049,1335.141975082113,0.9938778567616231,-0.0026439515798726723,1.9905724862705723,-0.005881344689677103,1.9885402133372452,1.0008759762119028,Gd,5.9923397972381345,Typ,0.0016636343128795226,Missing,Attchd,2000.9360456650597,Fin,2.009390327826231,584.3527411947434,TA,TA,Y,-0.4439706701555872,0.38784452389314333,170.8016508438399,-0.18336746238718013,-0.07878200042708106,0.28408944379707934,Missing,Missing,Missing,10.766817053112334,3.9835314818582575,2010.0107834177015,WD ,Normal,214508.4412931566
9.097003201890034,527521776.00012165,119.74415932536067,RL,42.97824067558731,4978.116692885565,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.008942420048824,4.992883028169699,1991.7726596316468,1992.1615641065243,Gable,CompShg,HdBoard,HdBoard,Missing,1.852031996785885,Gd,TA,PConc,Gd,TA,No,ALQ,257.5355561440976,Unf,1.47747806190226,1017.0376016276613,1280.468644693328,GasA,Ex,Y,SBrkr,1287.4571499616377,-2.485991937156977,-0.7205238360610734,1278.9134055407005,-0.0033830431255417836,-0.0018080704106787102,1.9984684652423643,-0.006302745789452892,2.007550911285646,0.9987091839995574,Gd,5.003660854234858,Typ,0.0014931239176386908,Missing,Attchd,1992.5147543391722,RFn,1.991818808458456,505.5240047467208,TA,TA,Y,1.0980162628854884,81.6015875817016,0.42520452247350715,-0.0021331285450175742,143.70035052595526,0.45743289983761315,Missing,Missing,Missing,1.6602934012788941,1.0353388526698737,2010.0024055294723,WD ,Normal,191414.03441643246
1.4351686160353223,525126729.8678618,119.90564116485203,RL,39.012214152770575,5416.445208587319,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.012891611164203,4.995622427008146,1994.595131279817,1996.0108516923967,Gable,CompShg,CemntBd,CmentBd,Missing,-3.348732222457767,Gd,TA,PConc,Gd,TA,No,GLQ,1177.1608256855,Unf,0.8510820927755816,420.7639450860075,1601.7684445346615,GasA,Ex,Y,SBrkr,1622.2221362412956,1.2445405185667653,-0.29516910521535944,1615.8260251775257,0.999887281673096,-0.002986172689670338,2.003827507846988,-0.005190506875419534,1.9921211937863825,1.0051331882264265,Gd,4.975266127753766,Typ,0.9931779612816655,TA,Attchd,1994.955183199784,RFn,1.9969909581213114,611.5030044517466,TA,TA,Y,239.17068563467737,152.5720764050978,0.24657237291365314,0.06052534552032872,0.7330470515056102,0.06979563992855872,Missing,Missing,Missing,4.122611183653319,3.0361637891616677,2009.998607314972,WD ,Normal,236330.05835173267
10.253555120634397,528381397.65560687,60.27798452065571,RL,60.35669868970792,7458.655381057541,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.988677803659797,4.997191426235227,1998.9441713536821,1998.6271271715593,Gable,CompShg,VinylSd,VinylSd,Missing,-0.5172603111293831,TA,TA,PConc,TA,TA,No,Unf,6.5537163648935515,Unf,2.0034917932075342,999.0548572268991,990.6601009822822,GasA,Gd,Y,SBrkr,1024.5049074752033,768.1156201528261,0.13871787704804883,1807.9587929786476,-0.0025856397917043282,0.0007413151463352913,2.002180457935675,1.001125912591173,3.0065114938248945,1.0001424120232063,Gd,7.0033948111205016,Typ,1.00346127491357,TA,Attchd,1999.0378337270631,Fin,2.0038762898921343,445.30779430202654,TA,TA,Y,140.03390831995415,60.84932914115453,0.007238094531780522,-0.0870623637002434,-1.7914479235647343,-0.8071485061961473,Missing,Missing,Missing,-0.6124208372210801,5.912265598207724,2010.0142790686089,WD ,Normal,189638.75158324043
